order_id,order_date,product,category,quantity,price,total_sales,city,store,sales_channel,payment_method,discount,profit
ORD10688,09/11/2024,Pen Pack,Stationery,1,115.82,90.34,Abuja,Store A,Online,Cash,0.22,20.88
ORD10689,11/06/2024,Pen Pack,Stationery,3,242.06,675.35,Lagos,Store D,Online,Card,0.07,133.73
ORD10690,27/08/2024,Phone Case,Accessories,4,116.22,427.69,Ibadan,Store A,Offline,Transfer,0.08,68.22
ORD10691,10/12/2024,Backpack,Accessories,1,135.6,112.55,Ibadan,Store D,Offline,Card,0.17,30.86
ORD10692,18/08/2024,Phone Case,Accessories,1,194.7,179.12,Abuja,Store C,Online,Transfer,0.08,46.91
ORD10693,15/05/2024,Phone Case,Accessories,2,171.64,302.09,Kano,Store C,Online,Mobile Money,0.12,52.33
ORD10694,30/08/2024,Keyboard,Electronics,5,293.11,1450.89,Abuja,Store D,Offline,Transfer,0.01,216.27
ORD10695,21/07/2024,Laptop Sleeve,Accessories,5,80.57,322.28,Ibadan,Store D,Online,Cash,0.2,80.82
ORD10696,19/12/2024,Laptop Sleeve,Accessories,4,27.13,87.9,Abuja,Store C,Online,Card,0.19,10.03
ORD10697,15/09/2024,Bluetooth Speaker,Electronics,2,21.03,40.38,Port Harcourt,Store B,Online,Mobile Money,0.04,4.47
ORD10698,08/01/2024,Keyboard,Electronics,2,80.43,122.25,Lagos,Store B,Online,Transfer,0.24,16.67
ORD10699,19/06/2024,Standing Desk,Furniture,4,286.36,927.81,Kano,Store A,Online,Card,0.19,93.43
ORD10700,10/01/2024,Backpack,Accessories,1,269.76,258.97,Ibadan,Store C,Online,Cash,0.04,86.29
ORD10701,16/10/2024,Notebook,Stationery,5,90.88,345.34,Kano,Store A,Online,Transfer,0.24,60.72
ORD10702,23/07/2024,Standing Desk,Furniture,2,164.95,313.4,Kano,Store D,Online,Transfer,0.05,70.39
ORD10703,20/12/2024,Bluetooth Speaker,Electronics,3,145.31,431.57,Lagos,Store B,Online,Card,0.01,79.03
ORD10704,19/02/2024,Phone Case,Accessories,2,20.58,34.99,Port Harcourt,Store C,Online,Cash,0.15,4.4
ORD10705,16/11/2024,Drawer Cabinet,Furniture,1,126.5,103.73,Ibadan,Store C,Offline,Card,0.18,10.69
ORD10706,04/02/2024,Backpack,Accessories,4,190.68,732.21,Abuja,Store C,Offline,Transfer,0.04,139.62
ORD10707,11/02/2024,Stapler,Stationery,4,46.56,176.93,Abuja,Store A,Online,Card,0.05,27.21
ORD10708,19/11/2024,Laptop Sleeve,Accessories,5,26.66,121.3,Abuja,Store B,Offline,Card,0.09,36.13
ORD10709,14/03/2024,Phone Case,Accessories,1,147.11,123.57,Kano,Store C,Online,Cash,0.16,24.83
ORD10710,20/11/2024,Backpack,Accessories,2,288,443.52,Kano,Store A,Offline,Mobile Money,0.23,103.2
ORD10711,22/12/2024,Drawer Cabinet,Furniture,2,80.58,122.48,Ibadan,Store B,Online,Mobile Money,0.24,17.26
ORD10712,09/04/2024,Desk Organizer,Stationery,5,263.55,1041.02,Lagos,Store A,Online,Mobile Money,0.21,212.21
ORD10713,27/03/2024,Drawer Cabinet,Furniture,3,121.11,316.1,Abuja,Store D,Offline,Mobile Money,0.13,39.35
ORD10714,09/07/2024,Pen Pack,Stationery,4,125.31,496.23,Ibadan,Store C,Offline,Transfer,0.01,139.54
ORD10715,13/12/2024,Laptop Sleeve,Accessories,4,56.81,188.61,Port Harcourt,Store C,Offline,Card,0.17,35.33
ORD10716,02/07/2024,Notebook,Stationery,3,20.82,59.34,Abuja,Store C,Offline,Cash,0.05,15.03
ORD10717,09/11/2024,Backpack,Accessories,3,288.02,855.42,Port Harcourt,Store D,Offline,Cash,0.01,260.79
ORD10718,03/08/2024,Laptop Stand,Electronics,1,131.41,102.5,Port Harcourt,Store A,Online,Mobile Money,0.22,21.5
ORD10719,17/01/2024,Wireless Mouse,Electronics,1,162.14,139.44,Kano,Store D,Offline,Cash,0.14,21.76
ORD10720,18/02/2024,Office Chair,Furniture,1,209.76,195.08,Abuja,Store C,Offline,Mobile Money,0.07,33.2
ORD10721,23/10/2024,Notebook,Stationery,5,94.62,416.33,Kano,Store B,Offline,Mobile Money,0.12,58.22
ORD10722,23/03/2024,Stapler,Stationery,1,167.7,127.45,Abuja,Store B,Offline,Transfer,0.24,41.12
ORD10723,04/10/2024,Backpack,Accessories,2,273.25,491.85,Port Harcourt,Store B,Online,Cash,0.1,118.3
ORD10724,06/01/2024,Notebook,Stationery,1,208.85,202.58,Abuja,Store D,Offline,Card,0.03,35.7
ORD10725,02/05/2024,Keyboard,Electronics,1,43.88,39.49,Abuja,Store D,Online,Cash,0.1,12.59
ORD10726,03/12/2024,Desk Organizer,Stationery,4,175.96,577.15,Kano,Store B,Online,Cash,0.18,76.78
ORD10727,26/06/2024,Office Chair,Furniture,5,79.6,342.28,Ibadan,Store B,Online,Transfer,0.14,95.67
ORD10728,06/05/2024,Standing Desk,Furniture,2,262.73,451.9,Abuja,Store B,Online,Transfer,0.14,120.12
ORD10729,23/01/2024,Drawer Cabinet,Furniture,4,216.84,685.21,Lagos,Store A,Offline,Mobile Money,0.21,99.73
ORD10730,26/06/2024,Wireless Mouse,Electronics,3,244.1,549.22,Abuja,Store B,Offline,Cash,0.25,105.87
ORD10731,19/01/2024,Bookshelf,Furniture,3,259.58,654.14,Lagos,Store B,Online,Mobile Money,0.16,118.27
ORD10732,17/12/2024,Phone Case,Accessories,5,8.65,38.93,Port Harcourt,Store D,Online,Transfer,0.1,13.18
ORD10733,04/04/2024,Wireless Mouse,Electronics,4,125.03,455.11,Port Harcourt,Store B,Online,Transfer,0.09,125.81
ORD10734,10/11/2024,Bluetooth Speaker,Electronics,1,247.6,247.6,Ibadan,Store C,Online,Cash,0,37.32
ORD10735,18/06/2024,Standing Desk,Furniture,5,212.04,848.16,Lagos,Store D,Offline,Card,0.2,218.23
ORD10736,07/05/2024,Phone Case,Accessories,4,9.66,30.53,Lagos,Store D,Offline,Cash,0.21,10.2
ORD10737,21/10/2024,USB Cable,Electronics,2,229.14,412.45,Port Harcourt,Store C,Online,Cash,0.1,137.07
ORD10738,26/06/2024,Office Chair,Furniture,2,182.81,288.84,Port Harcourt,Store D,Offline,Mobile Money,0.21,100.89
ORD10739,06/01/2024,Pen Pack,Stationery,1,139.1,132.14,Kano,Store C,Online,Transfer,0.05,22.34
ORD10740,07/10/2024,Stapler,Stationery,2,200.12,364.22,Port Harcourt,Store D,Online,Mobile Money,0.09,117.86
ORD10741,03/01/2024,Drawer Cabinet,Furniture,5,245.68,1166.98,Lagos,Store C,Online,Mobile Money,0.05,256.46
ORD10742,31/08/2024,Laptop Stand,Electronics,5,176.62,812.45,Kano,Store B,Offline,Cash,0.08,259.34
ORD10743,03/06/2024,Drawer Cabinet,Furniture,5,113.72,483.31,Ibadan,Store C,Online,Cash,0.15,138.71
ORD10744,11/08/2024,Backpack,Accessories,1,14.59,13.13,Lagos,Store B,Offline,Transfer,0.1,3.59
ORD10745,19/04/2024,Backpack,Accessories,4,130.37,458.9,Abuja,Store A,Offline,Transfer,0.12,104.8
ORD10746,08/07/2024,Standing Desk,Furniture,4,289.06,982.8,Abuja,Store B,Online,Transfer,0.15,273.06
ORD10747,20/01/2024,Office Chair,Furniture,1,64.71,57.59,Port Harcourt,Store B,Online,Mobile Money,0.11,16.73
ORD10748,29/10/2024,Laptop Stand,Electronics,2,244.02,429.48,Kano,Store B,Offline,Cash,0.12,147.08
ORD10749,05/06/2024,Laptop Sleeve,Accessories,1,293.63,290.69,Lagos,Store C,Online,Mobile Money,0.01,47.51
ORD10750,19/08/2024,Office Chair,Furniture,4,234.8,741.97,Kano,Store B,Offline,Transfer,0.21,160.53
ORD10751,21/02/2024,Laptop Sleeve,Accessories,1,174.53,157.08,Lagos,Store C,Offline,Transfer,0.1,51.62
ORD10752,13/03/2024,Backpack,Accessories,4,275.94,1048.57,Abuja,Store A,Online,Cash,0.05,161.33
ORD10753,22/12/2024,Backpack,Accessories,3,264.2,776.75,Kano,Store B,Offline,Cash,0.02,118.47
ORD10754,11/10/2024,Keyboard,Electronics,3,288.7,779.49,Port Harcourt,Store B,Offline,Cash,0.1,242.82
ORD10755,11/03/2024,Pen Pack,Stationery,5,261.39,1202.39,Ibadan,Store C,Online,Card,0.08,392.61
ORD10756,16/12/2024,Bluetooth Speaker,Electronics,3,256.08,668.37,Ibadan,Store C,Offline,Mobile Money,0.13,163.45
ORD10757,10/06/2024,Stapler,Stationery,4,28.57,86.85,Lagos,Store C,Online,Card,0.24,25.69
ORD10758,23/06/2024,Backpack,Accessories,2,45.98,70.81,Lagos,Store B,Online,Transfer,0.23,22.49
ORD10759,15/05/2024,Backpack,Accessories,4,124.62,438.66,Lagos,Store D,Offline,Mobile Money,0.12,109.03
ORD10760,30/03/2024,Laptop Sleeve,Accessories,5,69.31,315.36,Kano,Store D,Offline,Card,0.09,66.02
ORD10761,15/06/2024,Office Chair,Furniture,3,219.47,553.06,Lagos,Store A,Offline,Cash,0.16,117.34
ORD10762,19/07/2024,Laptop Stand,Electronics,2,76.77,144.33,Kano,Store A,Online,Transfer,0.06,23.28
ORD10763,01/02/2024,Desk Organizer,Stationery,1,148.49,133.64,Port Harcourt,Store D,Offline,Transfer,0.1,16.6
ORD10764,07/07/2024,Drawer Cabinet,Furniture,4,55.12,189.61,Lagos,Store D,Offline,Mobile Money,0.14,65.92
ORD10765,15/08/2024,Pen Pack,Stationery,3,118.49,287.93,Port Harcourt,Store C,Online,Cash,0.19,55.35
ORD10766,16/09/2024,Bookshelf,Furniture,1,41.64,32.48,Lagos,Store D,Online,Cash,0.22,4.32
ORD10767,05/11/2024,Desk Organizer,Stationery,4,33.32,119.95,Abuja,Store A,Offline,Transfer,0.1,23.36
ORD10768,29/11/2024,Bookshelf,Furniture,1,175.61,172.1,Lagos,Store B,Offline,Mobile Money,0.02,50.19
ORD10769,11/10/2024,USB Cable,Electronics,1,177.96,176.18,Lagos,Store C,Online,Mobile Money,0.01,47.75
ORD10770,29/03/2024,Bookshelf,Furniture,2,246.76,488.58,Lagos,Store C,Online,Transfer,0.01,71.95
ORD10771,03/08/2024,Keyboard,Electronics,2,68.84,136.3,Kano,Store B,Online,Card,0.01,21.59
ORD10772,25/08/2024,Backpack,Accessories,1,284.93,273.53,Kano,Store C,Offline,Mobile Money,0.04,88.09
ORD10773,08/04/2024,Phone Case,Accessories,3,142.45,376.07,Lagos,Store C,Offline,Card,0.12,55.25
ORD10774,29/03/2024,Bookshelf,Furniture,5,76.7,314.47,Kano,Store A,Offline,Mobile Money,0.18,41.51
ORD10775,24/09/2024,Stapler,Stationery,3,161.11,367.33,Abuja,Store C,Offline,Transfer,0.24,124.33
ORD10776,25/03/2024,Desk Organizer,Stationery,3,76.69,195.56,Port Harcourt,Store B,Online,Mobile Money,0.15,51.6
ORD10777,23/04/2024,Laptop Sleeve,Accessories,3,98.73,236.95,Abuja,Store C,Offline,Cash,0.2,54.37
ORD10778,31/07/2024,Standing Desk,Furniture,5,65.35,281,Abuja,Store D,Offline,Transfer,0.14,67.99
ORD10779,29/03/2024,Laptop Stand,Electronics,2,42.21,65.85,Kano,Store A,Online,Card,0.22,15.71
ORD10780,23/12/2024,Keyboard,Electronics,4,57.6,225.79,Lagos,Store D,Offline,Cash,0.02,27.56
ORD10781,20/10/2024,Desk Organizer,Stationery,4,236.89,805.43,Port Harcourt,Store A,Offline,Transfer,0.15,174.69
ORD10782,04/02/2024,Bluetooth Speaker,Electronics,5,206.45,929.02,Port Harcourt,Store B,Offline,Card,0.1,184.49
ORD10783,25/07/2024,Standing Desk,Furniture,2,187.57,292.61,Abuja,Store C,Offline,Cash,0.22,96.82
ORD10784,18/12/2024,Phone Case,Accessories,5,117.2,550.84,Ibadan,Store A,Online,Transfer,0.06,69.11
ORD10785,26/08/2024,Desk Organizer,Stationery,1,45.9,37.18,Abuja,Store B,Offline,Transfer,0.19,5.73
ORD10786,26/01/2024,Phone Case,Accessories,4,278.32,1113.28,Abuja,Store C,Offline,Card,0,387.64
ORD10787,21/12/2024,Backpack,Accessories,2,246.1,487.28,Abuja,Store C,Offline,Cash,0.01,119.11
ORD10788,03/11/2024,Stapler,Stationery,1,299.91,233.93,Abuja,Store B,Online,Transfer,0.22,25.06
ORD10789,17/10/2024,Drawer Cabinet,Furniture,3,167.09,476.21,Lagos,Store C,Online,Cash,0.05,69.64
ORD10790,24/04/2024,USB Cable,Electronics,2,253.21,400.07,Kano,Store B,Online,Transfer,0.21,127.24
ORD10791,26/10/2024,Phone Case,Accessories,5,49.06,208.5,Abuja,Store B,Offline,Mobile Money,0.15,56.13
ORD10792,26/03/2024,Office Chair,Furniture,5,160.96,692.13,Ibadan,Store B,Offline,Card,0.14,184.02
ORD10793,01/10/2024,Notebook,Stationery,4,41.89,160.86,Ibadan,Store D,Online,Card,0.04,50.47
ORD10794,22/01/2024,Standing Desk,Furniture,5,171.6,797.94,Lagos,Store D,Offline,Card,0.07,155.75
ORD10795,12/01/2024,Phone Case,Accessories,4,67.58,227.07,Abuja,Store B,Online,Mobile Money,0.16,22.77
ORD10796,09/01/2024,Pen Pack,Stationery,5,223.93,1041.27,Ibadan,Store A,Offline,Transfer,0.07,205.56
ORD10797,23/04/2024,Laptop Stand,Electronics,1,291.41,256.44,Kano,Store B,Online,Mobile Money,0.12,48.66
ORD10798,19/11/2024,Laptop Sleeve,Accessories,1,51.8,40.4,Port Harcourt,Store D,Offline,Cash,0.22,13.17
ORD10799,17/08/2024,Laptop Stand,Electronics,4,185.49,690.02,Ibadan,Store B,Offline,Card,0.07,101.02
ORD10800,19/03/2024,Drawer Cabinet,Furniture,2,134.3,263.23,Abuja,Store D,Online,Mobile Money,0.02,69.85
ORD10801,23/10/2024,Laptop Stand,Electronics,4,275.14,913.46,Ibadan,Store C,Online,Mobile Money,0.17,270.54
ORD10802,16/10/2024,Wireless Mouse,Electronics,3,79.07,208.74,Abuja,Store A,Online,Card,0.12,25.39
ORD10803,06/09/2024,Drawer Cabinet,Furniture,3,129.84,385.62,Port Harcourt,Store B,Offline,Cash,0.01,124.37
ORD10804,09/11/2024,Phone Case,Accessories,3,119.45,297.43,Ibadan,Store C,Online,Card,0.17,81.73
ORD10805,10/04/2024,Laptop Stand,Electronics,1,173.91,154.78,Lagos,Store A,Offline,Card,0.11,36.68
ORD10806,26/01/2024,Keyboard,Electronics,1,226.93,181.54,Lagos,Store B,Online,Cash,0.2,38.59
ORD10807,25/09/2024,Bluetooth Speaker,Electronics,2,130.21,218.75,Kano,Store C,Offline,Card,0.16,41.93
ORD10808,28/08/2024,Notebook,Stationery,2,146.44,263.59,Port Harcourt,Store B,Offline,Transfer,0.1,40.56
ORD10809,31/10/2024,Wireless Mouse,Electronics,5,159.64,718.38,Kano,Store A,Online,Cash,0.1,171.94
ORD10810,18/11/2024,Stapler,Stationery,1,233.47,217.13,Lagos,Store D,Online,Cash,0.07,42.58
ORD10811,29/03/2024,USB Cable,Electronics,2,138.76,266.42,Kano,Store B,Offline,Cash,0.04,84.25
ORD10812,13/11/2024,Laptop Stand,Electronics,3,37.67,111.88,Abuja,Store A,Offline,Cash,0.01,14.54
ORD10813,21/01/2024,USB Cable,Electronics,4,14.35,57.4,Lagos,Store C,Offline,Mobile Money,0,8.32
ORD10814,14/10/2024,Desk Organizer,Stationery,5,253.92,977.59,Kano,Store B,Online,Transfer,0.23,291.1
ORD10815,13/04/2024,Backpack,Accessories,1,92.56,79.6,Ibadan,Store B,Online,Cash,0.14,17.54
ORD10816,16/01/2024,Laptop Stand,Electronics,2,152.25,304.5,Kano,Store C,Online,Cash,0,56.56
ORD10817,31/07/2024,Bookshelf,Furniture,2,220.51,348.41,Ibadan,Store B,Offline,Transfer,0.21,48.78
ORD10818,29/02/2024,Stapler,Stationery,3,62.52,144.42,Port Harcourt,Store B,Online,Transfer,0.23,43.14
ORD10819,11/12/2024,Bookshelf,Furniture,5,77.03,323.53,Port Harcourt,Store C,Offline,Transfer,0.16,49.02
ORD10820,28/07/2024,Bookshelf,Furniture,3,6.15,18.45,Port Harcourt,Store C,Online,Cash,0,4.61
ORD10821,02/04/2024,Wireless Mouse,Electronics,5,174.67,855.88,Abuja,Store C,Online,Cash,0.02,107.8
ORD10822,30/11/2024,Desk Organizer,Stationery,4,235.27,884.62,Lagos,Store C,Offline,Mobile Money,0.06,174.81
ORD10823,29/02/2024,Laptop Stand,Electronics,5,268.95,1304.41,Ibadan,Store C,Offline,Mobile Money,0.03,276.19
ORD10824,06/04/2024,Phone Case,Accessories,2,238.12,357.18,Ibadan,Store B,Offline,Card,0.25,88.99
ORD10825,16/11/2024,Office Chair,Furniture,1,192.09,157.51,Ibadan,Store C,Offline,Mobile Money,0.18,23.99
ORD10826,13/02/2024,Bookshelf,Furniture,2,253.83,411.2,Lagos,Store A,Online,Mobile Money,0.19,127.61
ORD10827,15/05/2024,Bookshelf,Furniture,3,183.49,539.46,Kano,Store A,Offline,Transfer,0.02,92.82
ORD10828,04/08/2024,Laptop Sleeve,Accessories,3,56.68,127.53,Lagos,Store B,Online,Card,0.25,14.08
ORD10829,15/08/2024,Backpack,Accessories,3,34.3,93.64,Ibadan,Store D,Online,Transfer,0.09,26.43
ORD10830,30/05/2024,Wireless Mouse,Electronics,2,119.49,179.23,Ibadan,Store D,Offline,Mobile Money,0.25,49.5
ORD10831,03/09/2024,Backpack,Accessories,4,290.76,930.43,Port Harcourt,Store D,Online,Cash,0.2,298.28
ORD10832,03/04/2024,Wireless Mouse,Electronics,5,122.4,587.52,Lagos,Store D,Online,Cash,0.04,113.37
ORD10833,20/04/2024,Laptop Sleeve,Accessories,2,158.5,310.66,Port Harcourt,Store C,Online,Cash,0.02,66.64
ORD10834,13/05/2024,Office Chair,Furniture,4,53.82,163.61,Kano,Store C,Offline,Card,0.24,24.66
ORD10835,26/08/2024,Stapler,Stationery,1,147.1,130.92,Ibadan,Store C,Online,Transfer,0.11,14.68
ORD10836,29/07/2024,Standing Desk,Furniture,1,273.14,213.05,Port Harcourt,Store C,Offline,Card,0.22,66.64
ORD10837,20/09/2024,Phone Case,Accessories,1,144.77,140.43,Kano,Store C,Online,Transfer,0.03,33.73
ORD10838,25/01/2024,USB Cable,Electronics,4,113.43,362.98,Port Harcourt,Store C,Online,Transfer,0.2,55.88
ORD10839,01/07/2024,Bookshelf,Furniture,5,277.19,1288.93,Ibadan,Store C,Offline,Mobile Money,0.07,225.11
ORD10840,23/11/2024,Standing Desk,Furniture,2,93.34,184.81,Lagos,Store C,Offline,Transfer,0.01,18.64
ORD10841,10/07/2024,Office Chair,Furniture,1,72.63,63.19,Ibadan,Store C,Offline,Transfer,0.13,15.09
ORD10842,18/01/2024,Laptop Stand,Electronics,3,138.89,379.17,Kano,Store C,Online,Cash,0.09,91.47
ORD10843,14/07/2024,Notebook,Stationery,4,205.65,756.79,Port Harcourt,Store A,Online,Cash,0.08,161.56
ORD10844,24/03/2024,Backpack,Accessories,1,228.18,196.23,Port Harcourt,Store A,Online,Mobile Money,0.14,36.06
ORD10845,27/06/2024,Phone Case,Accessories,4,170.26,531.21,Ibadan,Store B,Offline,Card,0.22,64.04
ORD10846,17/06/2024,Notebook,Stationery,2,19.9,38.61,Kano,Store B,Offline,Mobile Money,0.03,5.83
ORD10847,01/09/2024,Notebook,Stationery,4,48.16,169.52,Ibadan,Store D,Online,Card,0.12,36.79
ORD10848,01/02/2024,Pen Pack,Stationery,3,148.53,401.03,Port Harcourt,Store B,Online,Card,0.1,75.13
ORD10849,10/03/2024,Backpack,Accessories,5,222.69,935.3,Lagos,Store B,Online,Mobile Money,0.16,253.34
ORD10850,12/02/2024,Stapler,Stationery,4,183.21,725.51,Kano,Store A,Online,Card,0.01,79.95
ORD10851,27/10/2024,Wireless Mouse,Electronics,1,288.36,259.52,Abuja,Store B,Online,Mobile Money,0.1,83.86
ORD10852,02/06/2024,Laptop Sleeve,Accessories,4,122.78,486.21,Abuja,Store C,Online,Transfer,0.01,157.39
ORD10853,27/12/2024,Stapler,Stationery,5,255.78,1061.49,Port Harcourt,Store A,Offline,Cash,0.17,367.17
ORD10854,06/01/2024,Phone Case,Accessories,5,131.88,494.55,Port Harcourt,Store D,Online,Mobile Money,0.25,76.97
ORD10855,08/06/2024,Keyboard,Electronics,4,74.78,293.14,Kano,Store C,Offline,Transfer,0.02,84.59
ORD10856,06/10/2024,Drawer Cabinet,Furniture,1,88.45,73.41,Kano,Store D,Offline,Cash,0.17,14.71
ORD10857,08/02/2024,Standing Desk,Furniture,5,62.39,286.99,Lagos,Store C,Online,Cash,0.08,85.16
ORD10858,02/02/2024,Pen Pack,Stationery,2,196.6,298.83,Kano,Store B,Online,Cash,0.24,63.99
ORD10859,09/12/2024,Backpack,Accessories,2,105.55,158.32,Abuja,Store B,Online,Cash,0.25,17.41
ORD10860,20/05/2024,Phone Case,Accessories,5,98.01,460.65,Lagos,Store A,Offline,Cash,0.06,56.18
ORD10861,01/06/2024,Stapler,Stationery,4,143.59,557.13,Port Harcourt,Store B,Offline,Card,0.03,179.91
ORD10862,17/10/2024,Pen Pack,Stationery,4,229.64,698.11,Abuja,Store C,Offline,Transfer,0.24,88.95
ORD10863,10/10/2024,Wireless Mouse,Electronics,4,99.14,305.35,Lagos,Store A,Online,Card,0.23,84.87
ORD10864,30/06/2024,Backpack,Accessories,1,255.02,219.32,Abuja,Store C,Offline,Transfer,0.14,55.83
ORD10865,29/01/2024,Bluetooth Speaker,Electronics,1,211.51,184.01,Ibadan,Store A,Offline,Card,0.13,48.01
ORD10866,13/07/2024,Desk Organizer,Stationery,4,260.12,998.86,Ibadan,Store D,Offline,Mobile Money,0.04,195.55
ORD10867,26/04/2024,Office Chair,Furniture,1,69.55,68.16,Kano,Store D,Online,Mobile Money,0.02,13.07
ORD10868,30/03/2024,Backpack,Accessories,5,217.79,849.38,Abuja,Store D,Online,Mobile Money,0.22,143.97
ORD10869,28/01/2024,Pen Pack,Stationery,1,232.45,181.31,Lagos,Store D,Online,Cash,0.22,62.3
ORD10870,07/10/2024,Phone Case,Accessories,4,28.04,102.07,Ibadan,Store A,Offline,Card,0.09,21.62
ORD10871,04/08/2024,Phone Case,Accessories,1,123.74,122.5,Port Harcourt,Store A,Offline,Mobile Money,0.01,32.14
ORD10872,16/02/2024,Desk Organizer,Stationery,4,210.65,808.9,Abuja,Store C,Online,Mobile Money,0.04,196.51
ORD10873,08/07/2024,Office Chair,Furniture,2,105.5,194.12,Ibadan,Store B,Online,Card,0.08,29.72
ORD10874,07/05/2024,Laptop Stand,Electronics,4,189.87,683.53,Abuja,Store C,Offline,Cash,0.1,182.98
ORD10875,10/03/2024,Wireless Mouse,Electronics,1,233.8,182.36,Lagos,Store D,Offline,Transfer,0.22,33.49
ORD10876,03/06/2024,Keyboard,Electronics,2,262.44,488.14,Abuja,Store B,Offline,Cash,0.07,98.71
ORD10877,05/12/2024,Standing Desk,Furniture,2,143.21,237.73,Lagos,Store C,Offline,Card,0.17,78.04
ORD10878,09/02/2024,Pen Pack,Stationery,3,230.49,684.56,Lagos,Store B,Online,Mobile Money,0.01,130.38
ORD10879,04/07/2024,Laptop Stand,Electronics,3,76.21,214.91,Ibadan,Store D,Online,Mobile Money,0.06,60.8
ORD10880,14/02/2024,Desk Organizer,Stationery,2,86.77,156.19,Lagos,Store B,Offline,Card,0.1,37.47
ORD10881,04/08/2024,USB Cable,Electronics,5,149.1,656.04,Ibadan,Store C,Offline,Cash,0.12,171.17
ORD10882,27/04/2024,Keyboard,Electronics,2,195.52,375.4,Lagos,Store A,Offline,Card,0.04,55.04
ORD10883,13/03/2024,Bookshelf,Furniture,2,271.7,445.59,Kano,Store D,Online,Cash,0.18,142.87
ORD10884,12/10/2024,Laptop Sleeve,Accessories,3,265.97,702.16,Abuja,Store A,Online,Transfer,0.12,165.16
ORD10885,05/02/2024,Pen Pack,Stationery,5,281.22,1138.94,Kano,Store D,Online,Cash,0.19,205.45
ORD10886,04/03/2024,Standing Desk,Furniture,3,72.77,174.65,Port Harcourt,Store B,Offline,Cash,0.2,47.79
ORD10887,17/09/2024,Backpack,Accessories,3,275.19,635.69,Port Harcourt,Store D,Offline,Card,0.23,70.51
ORD10888,21/09/2024,Stapler,Stationery,2,222.25,333.38,Abuja,Store C,Online,Card,0.25,86.9
ORD10889,07/04/2024,Desk Organizer,Stationery,5,234.79,915.68,Port Harcourt,Store D,Online,Cash,0.22,95.32
ORD10890,02/01/2024,Standing Desk,Furniture,1,140.73,132.29,Port Harcourt,Store A,Offline,Card,0.06,32.75
ORD10891,04/12/2024,Office Chair,Furniture,4,237.11,825.14,Ibadan,Store A,Online,Cash,0.13,89.95
ORD10892,17/08/2024,Drawer Cabinet,Furniture,3,173.99,422.8,Port Harcourt,Store A,Online,Mobile Money,0.19,108.6
ORD10893,03/08/2024,Laptop Stand,Electronics,1,259.13,196.94,Ibadan,Store B,Online,Mobile Money,0.24,60.74
ORD10894,05/06/2024,Standing Desk,Furniture,3,252.86,750.99,Abuja,Store A,Offline,Mobile Money,0.01,143.5
ORD10895,08/07/2024,Bookshelf,Furniture,1,147.66,146.18,Kano,Store C,Offline,Transfer,0.01,50.68
ORD10896,19/01/2024,Laptop Sleeve,Accessories,3,18.35,46.24,Abuja,Store A,Online,Card,0.16,11.88
ORD10897,08/12/2024,Pen Pack,Stationery,3,220.1,567.86,Port Harcourt,Store A,Online,Card,0.14,65.48
ORD10898,26/12/2024,Stapler,Stationery,1,42.02,40.34,Ibadan,Store B,Online,Cash,0.04,5.16
ORD10899,03/10/2024,Backpack,Accessories,3,228.7,631.21,Port Harcourt,Store A,Online,Card,0.08,87.83
ORD10900,13/05/2024,Bluetooth Speaker,Electronics,1,210.18,157.63,Port Harcourt,Store B,Offline,Cash,0.25,37.85
ORD10901,02/04/2024,Office Chair,Furniture,3,164.03,477.33,Kano,Store A,Offline,Card,0.03,115.73
ORD10902,06/08/2024,Laptop Stand,Electronics,5,48.53,240.22,Ibadan,Store D,Online,Mobile Money,0.01,76.1
ORD10903,16/07/2024,Wireless Mouse,Electronics,1,59.45,47.56,Port Harcourt,Store B,Online,Card,0.2,8.65
ORD10904,20/01/2024,Phone Case,Accessories,2,232.12,403.89,Lagos,Store C,Online,Card,0.13,55.78
ORD10905,08/01/2024,Notebook,Stationery,3,149.06,438.24,Kano,Store D,Online,Cash,0.02,47.5
ORD10906,21/03/2024,Office Chair,Furniture,3,116.71,336.12,Abuja,Store C,Offline,Mobile Money,0.04,94.75
ORD10907,07/06/2024,Backpack,Accessories,5,88.76,346.16,Lagos,Store A,Offline,Transfer,0.22,99.57
ORD10908,06/05/2024,Drawer Cabinet,Furniture,4,125.25,440.88,Abuja,Store D,Online,Card,0.12,49.62
